Location_Name,Register_Number,Endpoint_SN,Meter_ID,Meter_SN,Read_Time,Service_Point_Timezone,Read,Read_Unit,Read_Method,Encoder_Read,Flow_Time,Flow_Unit,Flow,Account_ID,Location_ID,Account_Full_Name,Billing_Address_Line1,Billing_Address_Line2,Billing_Address_Line3,Billing_City,Billing_State,Billing_ZIP,Location_Address_Line1,Location_City,Location_State,Location_ZIP,Service_Point_ID,Service_Point_Class_Code,Service_Point_Route,Service_Point_Cycle,Meter_Manufacturer,Meter_Model,Register_Resolution,Register_Unit_Of_Measure,Meter_Size,Meter_Size_Desc,Dials,Service_Point_Latitude,Service_Point_Longitude,Endpoint_Type,Connector Type,Endpoint Status,Battery Level,Signal Strength,Last Comm. Time,Last Gateway Id,Estimated Flag,Current Leak Start Date,Current Leak Rate Per Hour,Backflow (gal/30 days),Supply_Zone_ID,Demand_Zone_ID
O'Connor Building,,132088936,221682359,221682359,2024-06,US/Central,3480.44,KGAL,Network,34804400,2024-06,Gallons,149222,98856,99856,O'Connor Building,,,,,,,6100 Main Street,Houston,TX,77005,98856-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.720946,-95.398911,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Northwest,,130705218,221702184,221702184,2023-07,US/Central,112.503,KGAL,Network,1125030,2023-07,Gallons,248,98814,98814,Stadium - Northwest,,,,,,,6100 Main Street,Houston,TX,77005,98814-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.716993,-95.41012,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Northwest,,130705218,221702184,221702184,2023-08,US/Central,114.219,KGAL,Network,1142190,2023-08,Gallons,1716,98814,98814,Stadium - Northwest,,,,,,,6100 Main Street,Houston,TX,77005,98814-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.716993,-95.41012,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Northwest,,130705218,221702184,221702184,2023-09,US/Central,143.179,KGAL,Network,1431790,2023-09,Gallons,28960,98814,98814,Stadium - Northwest,,,,,,,6100 Main Street,Houston,TX,77005,98814-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.716993,-95.41012,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Northwest,,130705218,221702184,221702184,2023-10,US/Central,151.811,KGAL,Network,1518110,2023-10,Gallons,8632,98814,98814,Stadium - Northwest,,,,,,,6100 Main Street,Houston,TX,77005,98814-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.716993,-95.41012,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Northwest,,130705218,221702184,221702184,2023-11,US/Central,164.104,KGAL,Network,1641040,2023-11,Gallons,12293,98814,98814,Stadium - Northwest,,,,,,,6100 Main Street,Houston,TX,77005,98814-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.716993,-95.41012,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Northwest,,130705218,221702184,221702184,2023-12,US/Central,164.26,KGAL,Network,1642600,2023-12,Gallons,156,98814,98814,Stadium - Northwest,,,,,,,6100 Main Street,Houston,TX,77005,98814-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.716993,-95.41012,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Northwest,,130705218,221702184,221702184,2024-01,US/Central,166.009,KGAL,Network,1660090,2024-01,Gallons,1749,98814,98814,Stadium - Northwest,,,,,,,6100 Main Street,Houston,TX,77005,98814-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.716993,-95.41012,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Northwest,,130705218,221702184,221702184,2024-02,US/Central,167.142,KGAL,Network,1671420,2024-02,Gallons,1133,98814,98814,Stadium - Northwest,,,,,,,6100 Main Street,Houston,TX,77005,98814-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.716993,-95.41012,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Northwest,,130705218,221702184,221702184,2024-03,US/Central,170.433,KGAL,Network,1704330,2024-03,Gallons,3291,98814,98814,Stadium - Northwest,,,,,,,6100 Main Street,Houston,TX,77005,98814-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.716993,-95.41012,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Northwest,,130705218,221702184,221702184,2024-04,US/Central,177.951,KGAL,Network,1779510,2024-04,Gallons,7518,98814,98814,Stadium - Northwest,,,,,,,6100 Main Street,Houston,TX,77005,98814-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.716993,-95.41012,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Northwest,,130705218,221702184,221702184,2024-05,US/Central,182.608,KGAL,Network,1826080,2024-05,Gallons,65,98814,98814,Stadium - Northwest,,,,,,,6100 Main Street,Houston,TX,77005,98814-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.716993,-95.41012,J,None,Active,good,good,2024-08,,1,,,,,
Stadium - Northwest,,130705218,221702184,221702184,2024-05,US/Central,184.671,KGAL,Network,1846710,2024-05,Gallons,6655,98814,98814,Stadium - Northwest,,,,,,,6100 Main Street,Houston,TX,77005,98814-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.716993,-95.41012,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Northwest,,130705218,221702184,221702184,2024-06,US/Central,192.87,KGAL,Network,1928700,2024-06,Gallons,8199,98814,98814,Stadium - Northwest,,,,,,,6100 Main Street,Houston,TX,77005,98814-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.716993,-95.41012,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Southeast,,130705232,221702185,221702185,2023-07,US/Central,215.823,KGAL,Network,2158230,2023-07,Gallons,41548,98810,98810,Stadium - Southeast,,,,,,,6100 Main Street,Houston,TX,77005,98810-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715569,-95.409648,J,None,Active,good,good,2024-08,,0,2024-07,20,,,
Stadium - Southeast,,130705232,221702185,221702185,2023-08,US/Central,253.69,KGAL,Network,2536900,2023-08,Gallons,37867,98810,98810,Stadium - Southeast,,,,,,,6100 Main Street,Houston,TX,77005,98810-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715569,-95.409648,J,None,Active,good,good,2024-08,,0,2024-07,20,,,
Stadium - Southeast,,130705232,221702185,221702185,2023-09,US/Central,285.186,KGAL,Network,2851860,2023-09,Gallons,31496,98810,98810,Stadium - Southeast,,,,,,,6100 Main Street,Houston,TX,77005,98810-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715569,-95.409648,J,None,Active,good,good,2024-08,,0,2024-07,20,,,
Stadium - Southeast,,130705232,221702185,221702185,2023-10,US/Central,315.87,KGAL,Network,3158700,2023-10,Gallons,30684,98810,98810,Stadium - Southeast,,,,,,,6100 Main Street,Houston,TX,77005,98810-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715569,-95.409648,J,None,Active,good,good,2024-08,,0,2024-07,20,,,
Stadium - Southeast,,130705232,221702185,221702185,2023-11,US/Central,344.525,KGAL,Network,3445250,2023-11,Gallons,28655,98810,98810,Stadium - Southeast,,,,,,,6100 Main Street,Houston,TX,77005,98810-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715569,-95.409648,J,None,Active,good,good,2024-08,,0,2024-07,20,,,
Stadium - Southeast,,130705232,221702185,221702185,2023-12,US/Central,370.375,KGAL,Network,3703750,2023-12,Gallons,25538,98810,98810,Stadium - Southeast,,,,,,,6100 Main Street,Houston,TX,77005,98810-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715569,-95.409648,J,None,Active,good,good,2024-08,,0,2024-07,20,,,
Stadium - Southeast,,130705232,221702185,221702185,2024-01,US/Central,379.571,KGAL,Network,3795710,2024-01,Gallons,9196,98810,98810,Stadium - Southeast,,,,,,,6100 Main Street,Houston,TX,77005,98810-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715569,-95.409648,J,None,Active,good,good,2024-08,,0,2024-07,20,,,
Stadium - Southeast,,130705232,221702185,221702185,2024-02,US/Central,401.283,KGAL,Network,4012830,2024-02,Gallons,21712,98810,98810,Stadium - Southeast,,,,,,,6100 Main Street,Houston,TX,77005,98810-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715569,-95.409648,J,None,Active,good,good,2024-08,,0,2024-07,20,,,
Stadium - Southeast,,130705232,221702185,221702185,2024-03,US/Central,430.52,KGAL,Network,4305200,2024-03,Gallons,29237,98810,98810,Stadium - Southeast,,,,,,,6100 Main Street,Houston,TX,77005,98810-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715569,-95.409648,J,None,Active,good,good,2024-08,,0,2024-07,20,,,
Stadium - Southeast,,130705232,221702185,221702185,2024-04,US/Central,464.309,KGAL,Network,4643090,2024-04,Gallons,32580,98810,98810,Stadium - Southeast,,,,,,,6100 Main Street,Houston,TX,77005,98810-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715569,-95.409648,J,None,Active,good,good,2024-08,,0,2024-07,20,,,
Stadium - Southeast,,130705232,221702185,221702185,2024-05,US/Central,497.41,KGAL,Network,4974100,2024-05,Gallons,33101,98810,98810,Stadium - Southeast,,,,,,,6100 Main Street,Houston,TX,77005,98810-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715569,-95.409648,J,None,Active,good,good,2024-08,,0,2024-07,20,,,
Stadium - Southeast,,130705232,221702185,221702185,2024-06,US/Central,527.169,KGAL,Network,5271690,2024-06,Gallons,29759,98810,98810,Stadium - Southeast,,,,,,,6100 Main Street,Houston,TX,77005,98810-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715569,-95.409648,J,None,Active,good,good,2024-08,,0,2024-07,20,,,
Stadium - Southwest,,130705287,221702186,221702186,2023-07,US/Central,146.017,KGAL,Network,1460170,2023-07,Gallons,6122,98812,98812,Stadium - Southwest,,,,,,,6100 Main Street,Houston,TX,77005,98812-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715718,-95.408553,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Southwest,,130705287,221702186,221702186,2023-08,US/Central,161.421,KGAL,Network,1614210,2023-08,Gallons,15404,98812,98812,Stadium - Southwest,,,,,,,6100 Main Street,Houston,TX,77005,98812-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715718,-95.408553,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Southwest,,130705287,221702186,221702186,2023-09,US/Central,234.248,KGAL,Network,2342480,2023-09,Gallons,72827,98812,98812,Stadium - Southwest,,,,,,,6100 Main Street,Houston,TX,77005,98812-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715718,-95.408553,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Southwest,,130705287,221702186,221702186,2023-10,US/Central,246.367,KGAL,Network,2463670,2023-10,Gallons,12119,98812,98812,Stadium - Southwest,,,,,,,6100 Main Street,Houston,TX,77005,98812-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715718,-95.408553,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Southwest,,130705287,221702186,221702186,2023-11,US/Central,265.23,KGAL,Network,2652300,2023-11,Gallons,18863,98812,98812,Stadium - Southwest,,,,,,,6100 Main Street,Houston,TX,77005,98812-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715718,-95.408553,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Southwest,,130705287,221702186,221702186,2023-12,US/Central,265.682,KGAL,Network,2656820,2023-12,Gallons,452,98812,98812,Stadium - Southwest,,,,,,,6100 Main Street,Houston,TX,77005,98812-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715718,-95.408553,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Southwest,,130705287,221702186,221702186,2024-01,US/Central,276.025,KGAL,Network,2760250,2024-01,Gallons,10343,98812,98812,Stadium - Southwest,,,,,,,6100 Main Street,Houston,TX,77005,98812-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715718,-95.408553,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Southwest,,130705287,221702186,221702186,2024-02,US/Central,277.532,KGAL,Network,2775320,2024-02,Gallons,1507,98812,98812,Stadium - Southwest,,,,,,,6100 Main Street,Houston,TX,77005,98812-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715718,-95.408553,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Southwest,,130705287,221702186,221702186,2024-03,US/Central,285.433,KGAL,Network,2854330,2024-03,Gallons,7901,98812,98812,Stadium - Southwest,,,,,,,6100 Main Street,Houston,TX,77005,98812-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715718,-95.408553,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Southwest,,130705287,221702186,221702186,2024-04,US/Central,301.114,KGAL,Network,3011140,2024-04,Gallons,15681,98812,98812,Stadium - Southwest,,,,,,,6100 Main Street,Houston,TX,77005,98812-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715718,-95.408553,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Southwest,,130705287,221702186,221702186,2024-05,US/Central,321.047,KGAL,Network,3210470,2024-05,Gallons,19933,98812,98812,Stadium - Southwest,,,,,,,6100 Main Street,Houston,TX,77005,98812-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715718,-95.408553,J,None,Active,good,good,2024-08,,0,,,,,
Stadium - Southwest,,130705287,221702186,221702186,2024-06,US/Central,323.853,KGAL,Network,3238530,2024-06,Gallons,2806,98812,98812,Stadium - Southwest,,,,,,,6100 Main Street,Houston,TX,77005,98812-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.715718,-95.408553,J,None,Active,good,good,2024-08,,0,,,,,
APB Courtyard - North,,130839950,221748223,221748223,2023-07,US/Central,39.387,KGAL,Network,3938700,2023-07,Gallons,11778.5,98824,98824,APB Courtyard - North,,,,,,,6100 Main Street,Houston,TX,77005,98824-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.716196,-95.404879,J,None,Active,good,good,2024-08,,0,2024-01,70.8,,,
APB Courtyard - North,,130839950,221748223,221748223,2023-08,US/Central,58.4965,KGAL,Network,5849650,2023-08,Gallons,19109.5,98824,98824,APB Courtyard - North,,,,,,,6100 Main Street,Houston,TX,77005,98824-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.716196,-95.404879,J,None,Active,good,good,2024-08,,0,2024-01,70.8,,,
APB Courtyard - North,,130839950,221748223,221748223,2023-09,US/Central,72.4906,KGAL,Network,7249060,2023-09,Gallons,13994.1,98824,98824,APB Courtyard - North,,,,,,,6100 Main Street,Houston,TX,77005,98824-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.716196,-95.404879,J,None,Active,good,good,2024-08,,0,2024-01,70.8,,,
APB Courtyard - North,,130839950,221748223,221748223,2023-10,US/Central,93.2763,KGAL,Network,9327630,2023-10,Gallons,20785.7,98824,98824,APB Courtyard - North,,,,,,,6100 Main Street,Houston,TX,77005,98824-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.716196,-95.404879,J,None,Active,good,good,2024-08,,0,2024-01,70.8,,,
APB Courtyard - North,,130839950,221748223,221748223,2023-11,US/Central,109.9208,KGAL,Network,10992080,2023-11,Gallons,16644.5,98824,98824,APB Courtyard - North,,,,,,,6100 Main Street,Houston,TX,77005,98824-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.716196,-95.404879,J,None,Active,good,good,2024-08,,0,2024-01,70.8,,,
APB Courtyard - North,,130839950,221748223,221748223,2023-12,US/Central,127.4267,KGAL,Network,12742670,2023-12,Gallons,17505.9,98824,98824,APB Courtyard - North,,,,,,,6100 Main Street,Houston,TX,77005,98824-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.716196,-95.404879,J,None,Active,good,good,2024-08,,0,2024-01,70.8,,,
APB Courtyard - North,,130839950,221748223,221748223,2024-01,US/Central,135.4826,KGAL,Network,13548260,2024-01,Gallons,8055.9,98824,98824,APB Courtyard - North,,,,,,,6100 Main Street,Houston,TX,77005,98824-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.716196,-95.404879,J,None,Active,good,good,2024-08,,0,2024-01,70.8,,,
APB Courtyard - North,,130839950,221748223,221748223,2024-02,US/Central,141.5252,KGAL,Network,14152520,2024-02,Gallons,6042.6,98824,98824,APB Courtyard - North,,,,,,,6100 Main Street,Houston,TX,77005,98824-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.716196,-95.404879,J,None,Active,good,good,2024-08,,0,2024-01,70.8,,,
APB Courtyard - North,,130839950,221748223,221748223,2024-03,US/Central,153.4602,KGAL,Network,15346020,2024-03,Gallons,11935,98824,98824,APB Courtyard - North,,,,,,,6100 Main Street,Houston,TX,77005,98824-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.716196,-95.404879,J,None,Active,good,good,2024-08,,0,2024-01,70.8,,,
APB Courtyard - North,,130839950,221748223,221748223,2024-04,US/Central,180.1352,KGAL,Network,18013520,2024-04,Gallons,26675,98824,98824,APB Courtyard - North,,,,,,,6100 Main Street,Houston,TX,77005,98824-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.716196,-95.404879,J,None,Active,good,good,2024-08,,0,2024-01,70.8,,,
APB Courtyard - North,,130839950,221748223,221748223,2024-05,US/Central,203.91,KGAL,Network,20391000,2024-05,Gallons,23774.8,98824,98824,APB Courtyard - North,,,,,,,6100 Main Street,Houston,TX,77005,98824-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.716196,-95.404879,J,None,Active,good,good,2024-08,,0,2024-01,70.8,,,
APB Courtyard - North,,130839950,221748223,221748223,2024-06,US/Central,229.5229,KGAL,Network,22952290,2024-06,Gallons,25408.4,98824,98824,APB Courtyard - North,,,,,,,6100 Main Street,Houston,TX,77005,98824-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.716196,-95.404879,J,None,Active,good,good,2024-08,,0,2024-01,70.8,,,
Wiess College Lawn,,130842011,221815912,221815912,2023-07,US/Central,241.729,KGAL,Network,2417290,2023-07,Gallons,217878,98832,98832,Wiess College Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98832-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.716279,-95.401832,J,None,Active,good,good,2024-08,,0,,,,,
Wiess College Lawn,,130842011,221815912,221815912,2023-08,US/Central,735.198,KGAL,Network,7351980,2023-08,Gallons,493469,98832,98832,Wiess College Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98832-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.716279,-95.401832,J,None,Active,good,good,2024-08,,0,,,,,
Wiess College Lawn,,130842011,221815912,221815912,2023-09,US/Central,1099.031,KGAL,Network,10990310,2023-09,Gallons,363833,98832,98832,Wiess College Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98832-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.716279,-95.401832,J,None,Active,good,good,2024-08,,0,,,,,
Wiess College Lawn,,130842011,221815912,221815912,2023-10,US/Central,1313.345,KGAL,Network,13133450,2023-10,Gallons,214314,98832,98832,Wiess College Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98832-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.716279,-95.401832,J,None,Active,good,good,2024-08,,0,,,,,
Wiess College Lawn,,130842011,221815912,221815912,2023-11,US/Central,1494.559,KGAL,Network,14945590,2023-11,Gallons,181214,98832,98832,Wiess College Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98832-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.716279,-95.401832,J,None,Active,good,good,2024-08,,0,,,,,
Wiess College Lawn,,130842011,221815912,221815912,2023-12,US/Central,1517.935,KGAL,Network,15179350,2023-12,Gallons,23376,98832,98832,Wiess College Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98832-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.716279,-95.401832,J,None,Active,good,good,2024-08,,0,,,,,
Wiess College Lawn,,130842011,221815912,221815912,2024-01,US/Central,1520.238,KGAL,Network,15202380,2024-01,Gallons,2303,98832,98832,Wiess College Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98832-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.716279,-95.401832,J,None,Active,good,good,2024-08,,0,,,,,
Wiess College Lawn,,130842011,221815912,221815912,2024-02,US/Central,1530.484,KGAL,Network,15304840,2024-02,Gallons,10246,98832,98832,Wiess College Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98832-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.716279,-95.401832,J,None,Active,good,good,2024-08,,0,,,,,
Wiess College Lawn,,130842011,221815912,221815912,2024-03,US/Central,1547.482,KGAL,Network,15474820,2024-03,Gallons,16998,98832,98832,Wiess College Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98832-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.716279,-95.401832,J,None,Active,good,good,2024-08,,0,,,,,
Wiess College Lawn,,130842011,221815912,221815912,2024-04,US/Central,1580.89,KGAL,Network,15808900,2024-04,Gallons,33408,98832,98832,Wiess College Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98832-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.716279,-95.401832,J,None,Active,good,good,2024-08,,0,,,,,
Wiess College Lawn,,130842011,221815912,221815912,2024-05,US/Central,1621.366,KGAL,Network,16213660,2024-05,Gallons,40476,98832,98832,Wiess College Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98832-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.716279,-95.401832,J,None,Active,good,good,2024-08,,0,,,,,
Wiess College Lawn,,130842011,221815912,221815912,2024-06,US/Central,1651.135,KGAL,Network,16511350,2024-06,Gallons,29769,98832,98832,Wiess College Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98832-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.716279,-95.401832,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Opera Lawn,,130842035,221815918,221815918,2023-07,US/Central,501.251,KGAL,Network,5012510,2023-07,Gallons,251389,98829,98829,Brockman Opera Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98829-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.715379,-95.404984,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Opera Lawn,,130842035,221815918,221815918,2023-08,US/Central,1174.506,KGAL,Network,11745060,2023-08,Gallons,673255,98829,98829,Brockman Opera Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98829-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.715379,-95.404984,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Opera Lawn,,130842035,221815918,221815918,2023-09,US/Central,1853.069,KGAL,Network,18530690,2023-09,Gallons,678563,98829,98829,Brockman Opera Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98829-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.715379,-95.404984,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Opera Lawn,,130842035,221815918,221815918,2023-10,US/Central,2136.436,KGAL,Network,21364360,2023-10,Gallons,283367,98829,98829,Brockman Opera Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98829-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.715379,-95.404984,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Opera Lawn,,130842035,221815918,221815918,2023-11,US/Central,2211.194,KGAL,Network,22111940,2023-11,Gallons,0,98829,98829,Brockman Opera Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98829-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.715379,-95.404984,J,None,Active,good,good,2024-08,,1,,,,,
Brockman Opera Lawn,,130842035,221815918,221815918,2023-11,US/Central,2240.255,KGAL,Network,22402550,2023-11,Gallons,103819,98829,98829,Brockman Opera Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98829-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.715379,-95.404984,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Opera Lawn,,130842035,221815918,221815918,2023-12,US/Central,2319.845,KGAL,Network,23198450,2023-12,Gallons,79590,98829,98829,Brockman Opera Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98829-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.715379,-95.404984,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Opera Lawn,,130842035,221815918,221815918,2024-01,US/Central,2424.569,KGAL,Network,24245690,2024-01,Gallons,104724,98829,98829,Brockman Opera Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98829-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.715379,-95.404984,J,None,Active,good,good,2024-08,,0,,,,,
